1.600000e+001 -1.900000e+001 -4.381733e-011 -5.241023e-011 
1.700000e+001 -1.900000e+001 -3.233224e-011 -4.111958e-011 
1.800000e+001 -1.900000e+001 -2.115131e-011 -2.853618e-011 
1.900000e+001 -1.900000e+001 -1.065356e-011 -1.521595e-011 
2.000000e+001 -1.900000e+001 -1.133829e-012 -1.711130e-012 
-2.000000e+001 -1.800000e+001 -7.250264e-011 5.666739e-011 
-1.900000e+001 -1.800000e+001 -7.289188e-011 5.402821e-011 
-1.800000e+001 -1.800000e+001 -7.187852e-011 5.032627e-011 
-1.700000e+001 -1.800000e+001 -6.939098e-011 4.568803e-011 
-1.600000e+001 -1.800000e+001 -6.540700e-011 4.028841e-011 
-1.500000e+001 -1.800000e+001 -5.996245e-011 3.434587e-011 
-1.400000e+001 -1.800000e+001 -5.315785e-011 2.811362e-011 
-1.300000e+001 -1.800000e+001 -4.516182e-011 2.186682e-011 
-1.200000e+001 -1.800000e+001 -3.621059e-011 1.588639e-011 
-1.100000e+001 -1.800000e+001 -2.660285e-011 1.044035e-011 
-1.000000e+001 -1.800000e+001 -1.669024e-011 5.764079e-012 
-9.000000e+000 -1.800000e+001 -6.863637e-012 2.041329e-012 
-8.000000e+000 -1.800000e+001 2.463323e-012 -6.123745e-013 
-7.000000e+000 -1.800000e+001 1.087213e-011 -2.162320e-012 
-6.000000e+000 -1.800000e+001 1.795719e-011 -2.662261e-012 
-5.000000e+000 -1.800000e+001 2.334240e-011 -2.256737e-012 
-4.000000e+000 -1.800000e+001 2.669657e-011 -1.178143e-012 
-3.000000e+000 -1.800000e+001 2.774850e-011 2.613435e-013 
-2.000000e+000 -1.800000e+001 2.630377e-011 1.683352e-012 
-1.000000e+000 -1.800000e+001 2.226455e-011 2.663599e-012 
0.000000e+000 -1.800000e+001 1.565287e-011 2.760568e-012 
1.000000e+000 -1.800000e+001 6.634703e-012 1.553928e-012 
2.000000e+000 -1.800000e+001 -4.460564e-012 -1.307921e-012 
3.000000e+000 -1.800000e+001 -1.713302e-011 -6.055095e-012 
4.000000e+000 -1.800000e+001 -3.072494e-011 -1.274601e-011 
5.000000e+000 -1.800000e+001 -4.445784e-011 -2.123012e-011 
6.000000e+000 -1.800000e+001 -5.749291e-011 -3.113415e-011 
7.000000e+000 -1.800000e+001 -6.900753e-011 -4.187882e-011 
8.000000e+000 -1.800000e+001 -7.827610e-011 -5.272721e-011 
9.000000e+000 -1.800000e+001 -8.474121e-011 -6.285865e-011 
1.000000e+001 -1.800000e+001 -8.806374e-011 -7.145661e-011 
1.100000e+001 -1.800000e+001 -8.814465e-011 -7.779613e-011 
1.200000e+001 -1.800000e+001 -8.511750e-011 -8.131732e-011 
1.300000e+001 -1.800000e+001 -7.931597e-011 -8.167523e-011 
1.400000e+001 -1.800000e+001 -7.122414e-011 -7.876151e-011 
1.500000e+001 -1.800000e+001 -6.141874e-011 -7.269858e-011 
1.600000e+001 -1.800000e+001 -5.051176e-011 -6.381110e-011 
1.700000e+001 -1.800000e+001 -3.910001e-011 -5.258176e-011 
1.800000e+001 -1.800000e+001 -2.772563e-011 -3.959915e-011 
1.900000e+001 -1.800000e+001 -1.684910e-011 -2.550463e-011 
2.000000e+001 -1.800000e+001 -6.834498e-012 -1.094374e-011 
-2.000000e+001 -1.700000e+001 -6.860520e-011 5.682281e-011 
-1.900000e+001 -1.700000e+001 -6.702119e-011 5.269862e-011 
-1.800000e+001 -1.700000e+001 -6.377098e-011 4.742036e-011 
-1.700000e+001 -1.700000e+001 -5.879277e-011 4.116418e-011 
-1.600000e+001 -1.700000e+001 -5.208554e-011 3.416484e-011 
-1.500000e+001 -1.700000e+001 -4.371877e-011 2.670882e-011 
-1.400000e+001 -1.700000e+001 -3.383915e-011 1.912230e-011 
-1.300000e+001 -1.700000e+001 -2.267284e-011 1.175420e-011 
-1.200000e+001 -1.700000e+001 -1.052233e-011 4.954946e-012 
-1.100000e+001 -1.700000e+001 2.242703e-012 -9.475075e-013 
-1.000000e+001 -1.700000e+001 1.520032e-011 -5.672168e-012 
-9.000000e+000 -1.700000e+001 2.789572e-011 -9.007566e-012 
-8.000000e+000 -1.700000e+001 3.986282e-011 -1.082988e-011 
-7.000000e+000 -1.700000e+001 5.064513e-011 -1.111486e-011 
-6.000000e+000 -1.700000e+001 5.981304e-011 -9.942853e-012 
-5.000000e+000 -1.700000e+001 6.697541e-011 -7.497826e-012 
-4.000000e+000 -1.700000e+001 7.178588e-011 -4.061950e-012 
-3.000000e+000 -1.700000e+001 7.394636e-011 -7.801799e-015 
-2.000000e+000 -1.700000e+001 7.321298e-011 4.211303e-012 
-1.000000e+000 -1.700000e+001 6.941024e-011 8.074592e-012 
0.000000e+000 -1.700000e+001 6.245768e-011 1.101515e-011 
1.000000e+000 -1.700000e+001 5.240842e-011 1.245490e-011 
2.000000e+000 -1.700000e+001 3.949283e-011 1.185726e-011 
3.000000e+000 -1.700000e+001 2.415432e-011 8.796187e-012 
4.000000e+000 -1.700000e+001 7.062014e-012 3.032979e-012 
5.000000e+000 -1.700000e+001 -1.091217e-011 -5.414827e-012 
6.000000e+000 -1.700000e+001 -2.875609e-011 -1.623099e-011 
7.000000e+000 -1.700000e+001 -4.541266e-011 -2.879982e-011 
8.000000e+000 -1.700000e+001 -5.989141e-011 -4.225353e-011 
9.000000e+000 -1.700000e+001 -7.137483e-011 -5.556220e-011 
1.000000e+001 -1.700000e+001 -7.929998e-011 -6.765078e-011 
1.100000e+001 -1.700000e+001 -8.340227e-011 -7.752164e-011 
1.200000e+001 -1.700000e+001 -8.371779e-011 -8.436179e-011 
1.300000e+001 -1.700000e+001 -8.054924e-011 -8.761902e-011 
1.400000e+001 -1.700000e+001 -7.440595e-011 -8.703937e-011 
1.500000e+001 -1.700000e+001 -6.593117e-011 -8.266628e-011 
1.600000e+001 -1.700000e+001 -5.582858e-011 -7.480773e-011 
1.700000e+001 -1.700000e+001 -4.479713e-011 -6.398153e-011 
1.800000e+001 -1.700000e+001 -3.348001e-011 -5.084943e-011 
1.900000e+001 -1.700000e+001 -2.242965e-011 -3.614963e-011 
2.000000e+001 -1.700000e+001 -1.208843e-011 -2.063507e-011 
-2.000000e+001 -1.600000e+001 -6.255567e-011 5.503055e-011 
-1.900000e+001 -1.600000e+001 -5.879708e-011 4.915704e-011 
-1.800000e+001 -1.600000e+001 -5.311748e-011 4.204687e-011 
-1.700000e+001 -1.600000e+001 -4.547507e-011 3.393778e-011 
-1.600000e+001 -1.600000e+001 -3.590278e-011 2.513759e-011 
-1.500000e+001 -1.600000e+001 -2.451887e-011 1.601443e-011 
-1.400000e+001 -1.600000e+001 -1.153305e-011 6.980259e-012 
-1.300000e+001 -1.600000e+001 2.753631e-012 -1.532143e-012 
-1.200000e+001 -1.600000e+001 1.795665e-011 -9.097307e-012 
-1.100000e+001 -1.600000e+001 3.362424e-011 -1.532812e-011 
-1.000000e+001 -1.600000e+001 4.926128e-011 -1.990630e-011 
-9.000000e+000 -1.600000e+001 6.435855e-011 -2.260846e-011 
-8.000000e+000 -1.600000e+001 7.842311e-011 -2.332399e-011 
-7.000000e+000 -1.600000e+001 9.100439e-011 -2.206242e-011 
-6.000000e+000 -1.600000e+001 1.017104e-010 -1.895028e-011 
-5.000000e+000 -1.600000e+001 1.102102e-010 -1.422010e-011 
-4.000000e+000 -1.600000e+001 1.162218e-010 -8.196959e-012 
-3.000000e+000 -1.600000e+001 1.194914e-010 -1.288318e-012 
-2.000000e+000 -1.600000e+001 1.197729e-010 6.019058e-012 
-1.000000e+000 -1.600000e+001 1.168219e-010 1.315653e-011 
0.000000e+000 -1.600000e+001 1.104174e-010 1.947341e-011 
1.000000e+000 -1.600000e+001 1.004147e-010 2.425256e-011 
2.000000e+000 -1.600000e+001 8.682480e-011 2.675551e-011 
3.000000e+000 -1.600000e+001 6.989988e-011 2.630370e-011 
4.000000e+000 -1.600000e+001 5.019677e-011 2.238913e-011 
5.000000e+000 -1.600000e+001 2.859098e-011 1.479228e-011 
6.000000e+000 -1.600000e+001 6.225876e-012 3.675813e-012 
7.000000e+000 -1.600000e+001 -1.559962e-011 -1.037666e-011 
8.000000e+000 -1.600000e+001 -3.558260e-011 -2.639417e-011 
9.000000e+000 -1.600000e+001 -5.257366e-011 -4.312258e-011 
1.000000e+001 -1.600000e+001 -6.570728e-011 -5.917830e-011 
1.100000e+001 -1.600000e+001 -7.448169e-011 -7.321968e-011 
1.200000e+001 -1.600000e+001 -7.877968e-011 -8.410289e-011 
1.300000e+001 -1.600000e+001 -7.883583e-011 -9.099707e-011 
1.400000e+001 -1.600000e+001 -7.516505e-011 -9.344592e-011 
1.500000e+001 -1.600000e+001 -6.847112e-011 -9.137528e-011 
1.600000e+001 -1.600000e+001 -5.955242e-011 -8.505579e-011 
1.700000e+001 -1.600000e+001 -4.921811e-011 -7.503479e-011 
1.800000e+001 -1.600000e+001 -3.822223e-011 -6.205263e-011 
1.900000e+001 -1.600000e+001 -2.721874e-011 -4.695673e-011 
2.000000e+001 -1.600000e+001 -1.673649e-011 -3.062326e-011 
-2.000000e+001 -1.500000e+001 -5.457873e-011 5.112422e-011 
-1.900000e+001 -1.500000e+001 -4.853062e-011 4.325121e-011 
-1.800000e+001 -1.500000e+001 -4.033764e-011 3.407889e-011 
-1.700000e+001 -1.500000e+001 -2.999327e-011 2.392138e-011 
-1.600000e+001 -1.500000e+001 -1.758328e-011 1.317585e-011 
-1.500000e+001 -1.500000e+001 -3.296971e-012 2.308398e-012 
-1.400000e+001 -1.500000e+001 1.256801e-011 -8.168975e-012 
-1.300000e+001 -1.500000e+001 2.960989e-011 -1.772989e-011 
-1.200000e+001 -1.500000e+001 4.733826e-011 -2.587172e-011 
-1.100000e+001 -1.500000e+001 6.520157e-011 -3.215655e-011 
-1.000000e+001 -1.500000e+001 8.262558e-011 -3.624969e-011 
-9.000000e+000 -1.500000e+001 9.905882e-011 -3.794941e-011 
-8.000000e+000 -1.500000e+001 1.140180e-010 -3.720198e-011 
-7.000000e+000 -1.500000e+001 1.271241e-010 -3.409837e-011 
-6.000000e+000 -1.500000e+001 1.381185e-010 -2.885314e-011 
-5.000000e+000 -1.500000e+001 1.468520e-010 -2.177169e-011 
-4.000000e+000 -1.500000e+001 1.532431e-010 -1.321701e-011 
-3.000000e+000 -1.500000e+001 1.572138e-010 -3.589638e-012 
-2.000000e+000 -1.500000e+001 1.586191e-010 6.668333e-012 
-1.000000e+000 -1.500000e+001 1.571961e-010 1.704326e-011 
0.000000e+000 -1.500000e+001 1.525597e-010 2.690570e-011 
1.000000e+000 -1.500000e+001 1.442641e-010 3.547741e-011 
2.000000e+000 -1.500000e+001 1.319285e-010 4.184151e-011 
3.000000e+000 -1.500000e+001 1.154011e-010 4.502055e-011 
4.000000e+000 -1.500000e+001 9.491436e-011 4.412495e-011 
5.000000e+000 -1.500000e+001 7.117607e-011 3.854399e-011 
6.000000e+000 -1.500000e+001 4.535855e-011 2.812716e-011 
7.000000e+000 -1.500000e+001 1.897792e-011 1.329778e-011 
8.000000e+000 -1.500000e+001 -6.308153e-012 -4.941678e-012 
9.000000e+000 -1.500000e+001 -2.893228e-011 -2.512005e-011 
1.000000e+001 -1.500000e+001 -4.762314e-011 -4.549694e-011 
1.100000e+001 -1.500000e+001 -6.154365e-011 -6.430231e-011 
1.200000e+001 -1.500000e+001 -7.034417e-011 -7.996335e-011 
1.300000e+001 -1.500000e+001 -7.413628e-011 -9.127777e-011 
1.400000e+001 -1.500000e+001 -7.340850e-011 -9.751195e-011 
1.500000e+001 -1.500000e+001 -6.891118e-011 -9.842243e-011 
1.600000e+001 -1.500000e+001 -6.153554e-011 -9.421386e-011 
1.700000e+001 -1.500000e+001 -5.220567e-011 -8.545372e-011 
1.800000e+001 -1.500000e+001 -4.179392e-011 -7.296556e-011 
1.900000e+001 -1.500000e+001 -3.106331e-011 -5.771924e-011 
2.000000e+001 -1.500000e+001 -2.063563e-011 -4.073148e-011 
-2.000000e+001 -1.400000e+001 -4.501511e-011 4.502461e-011 
-1.900000e+001 -1.400000e+001 -3.667085e-011 3.493792e-011 
-1.800000e+001 -1.400000e+001 -2.601496e-011 2.352536e-011 
-1.700000e+001 -1.400000e+001 -1.309748e-011 1.119643e-011 
-1.600000e+001 -1.400000e+001 1.916886e-012 -1.541885e-012 
-1.500000e+001 -1.400000e+001 1.873693e-011 -1.410545e-011 
-1.400000e+001 -1.400000e+001 3.694224e-011 -2.586538e-011 
-1.300000e+001 -1.400000e+001 5.599370e-011 -3.619203e-011 
-1.200000e+001 -1.400000e+001 7.526011e-011 -4.450757e-011 
-1.100000e+001 -1.400000e+001 9.406271e-011 -5.034152e-011 
-1.000000e+001 -1.400000e+001 1.117357e-010 -5.338076e-011 
-9.000000e+000 -1.400000e+001 1.276968e-010 -5.350393e-011 
-8.000000e+000 -1.400000e+001 1.415175e-010 -5.079032e-011 
-7.000000e+000 -1.400000e+001 1.529766e-010 -4.549711e-011 
-6.000000e+000 -1.400000e+001 1.620804e-010 -3.800564e-011 
-5.000000e+000 -1.400000e+001 1.690345e-010 -2.874754e-011 
-4.000000e+000 -1.400000e+001 1.741606e-010 -1.813128e-011 
-3.000000e+000 -1.400000e+001 1.777661e-010 -6.496089e-012 
-2.000000e+000 -1.400000e+001 1.799910e-010 5.882334e-012 
-1.000000e+000 -1.400000e+001 1.806737e-010 1.872282e-011 
0.000000e+000 -1.400000e+001 1.792855e-010 3.161912e-011 
1.000000e+000 -1.400000e+001 1.749773e-010 4.391085e-011 
2.000000e+000 -1.400000e+001 1.667544e-010 5.460697e-011 
3.000000e+000 -1.400000e+001 1.537538e-010 6.242259e-011 
4.000000e+000 -1.400000e+001 1.355496e-010 6.595779e-011 
5.000000e+000 -1.400000e+001 1.123900e-010 6.399113e-011 
6.000000e+000 -1.400000e+001 8.527850e-011 5.580580e-011 
7.000000e+000 -1.400000e+001 5.586842e-011 4.144162e-011 
8.000000e+000 -1.400000e+001 2.619929e-011 2.178726e-011 
9.000000e+000 -1.400000e+001 -1.642348e-012 -1.517489e-012 
1.000000e+001 -1.400000e+001 -2.584482e-011 -2.633628e-011 
1.100000e+001 -1.400000e+001 -4.510255e-011 -5.037216e-011 
1.200000e+001 -1.400000e+001 -5.872340e-011 -7.149925e-011 
1.300000e+001 -1.400000e+001 -6.661749e-011 -8.802291e-011 
1.400000e+001 -1.400000e+001 -6.919878e-011 -9.883320e-011 
1.500000e+001 -1.400000e+001 -6.723958e-011 -1.034484e-010 
1.600000e+001 -1.400000e+001 -6.171512e-011 -1.019681e-010 
1.700000e+001 -1.400000e+001 -5.366428e-011 -9.496524e-011 
1.800000e+001 -1.400000e+001 -4.408125e-011 -8.334977e-011 
1.900000e+001 -1.400000e+001 -3.384240e-011 -6.822765e-011 
2.000000e+001 -1.400000e+001 -2.366597e-011 -5.077478e-011 
-2.000000e+001 -1.300000e+001 -3.430789e-011 3.675751e-011 
-1.900000e+001 -1.300000e+001 -2.378511e-011 2.430359e-011 
-1.800000e+001 -1.300000e+001 -1.086905e-011 1.055509e-011 
-1.700000e+001 -1.300000e+001 4.306314e-012 -3.958848e-012 
-1.600000e+001 -1.300000e+001 2.146384e-011 -1.859532e-011 
-1.500000e+001 -1.300000e+001 4.017061e-011 -3.262678e-011 
-1.400000e+001 -1.300000e+001 5.983829e-011 -4.528681e-011 
-1.300000e+001 -1.300000e+001 7.974213e-011 -5.583203e-011 
-1.200000e+001 -1.300000e+001 9.906329e-011 -6.361571e-011 
-1.100000e+001 -1.300000e+001 1.169571e-010 -6.816475e-011 
-1.000000e+001 -1.300000e+001 1.326452e-010 -6.924699e-011 
-9.000000e+000 -1.300000e+001 1.455234e-010 -6.691244e-011 
-8.000000e+000 -1.300000e+001 1.552681e-010 -6.149243e-011 
-7.000000e+000 -1.300000e+001 1.619180e-010 -5.354558e-011 
-6.000000e+000 -1.300000e+001 1.659047e-010 -4.375093e-011 
-5.000000e+000 -1.300000e+001 1.680053e-010 -3.276519e-011 
-4.000000e+000 -1.300000e+001 1.692065e-010 -2.107817e-011 
-3.000000e+000 -1.300000e+001 1.704866e-010 -8.912988e-012 
-2.000000e+000 -1.300000e+001 1.725456e-010 3.782350e-012 
-1.000000e+000 -1.300000e+001 1.755422e-010 1.722205e-011 
0.000000e+000 -1.300000e+001 1.789126e-010 3.155336e-011 
1.000000e+000 -1.300000e+001 1.813525e-010 4.656557e-011 
2.000000e+000 -1.300000e+001 1.810174e-010 6.144042e-011 
3.000000e+000 -1.300000e+001 1.759365e-010 7.466814e-011 
4.000000e+000 -1.300000e+001 1.645452e-010 8.421896e-011 
5.000000e+000 -1.300000e+001 1.461721e-010 8.796606e-011 
6.000000e+000 -1.300000e+001 1.213103e-010 8.424089e-011 
7.000000e+000 -1.300000e+001 9.157828e-011 7.233115e-011 
8.000000e+000 -1.300000e+001 5.939134e-011 5.274760e-011 
9.000000e+000 -1.300000e+001 2.746895e-011 2.718002e-011 
1.000000e+001 -1.300000e+001 -1.664682e-012 -1.821177e-012 
1.100000e+001 -1.300000e+001 -2.605825e-011 -3.131862e-011 
1.200000e+001 -1.300000e+001 -4.452832e-011 -5.847575e-011 
1.300000e+001 -1.300000e+001 -5.667608e-011 -8.094766e-011 
1.400000e+001 -1.300000e+001 -6.277289e-011 -9.711770e-011 
1.500000e+001 -1.300000e+001 -6.357556e-011 -1.061747e-010 
1.600000e+001 -1.300000e+001 -6.012562e-011 -1.080603e-010 
1.700000e+001 -1.300000e+001 -5.357009e-011 -1.033321e-010 
1.800000e+001 -1.300000e+001 -4.502319e-011 -9.298696e-011 
1.900000e+001 -1.300000e+001 -3.547416e-011 -7.828074e-011 
2.000000e+001 -1.300000e+001 -2.573694e-011 -6.056795e-011 
-2.000000e+001 -1.200000e+001 -2.297791e-011 2.646505e-011 
-1.900000e+001 -1.200000e+001 -1.052514e-011 1.157607e-011 
-1.800000e+001 -1.200000e+001 4.290960e-012 -4.491488e-012 
-1.700000e+001 -1.200000e+001 2.122014e-011 -2.105815e-011 
-1.600000e+001 -1.200000e+001 3.983328e-011 -3.731207e-011 
-1.500000e+001 -1.200000e+001 5.950888e-011 -5.235027e-011 
-1.400000e+001 -1.200000e+001 7.943740e-011 -6.524312e-011 
-1.300000e+001 -1.200000e+001 9.865143e-011 -7.512144e-011 
-1.200000e+001 -1.200000e+001 1.160889e-010 -8.128048e-011 
-1.100000e+001 -1.200000e+001 1.306934e-010 -8.328816e-011 
-1.000000e+001 -1.200000e+001 1.415492e-010 -8.107794e-011 
-9.000000e+000 -1.200000e+001 1.480396e-010 -7.500071e-011 
-8.000000e+000 -1.200000e+001 1.500027e-010 -6.580952e-011 
-7.000000e+000 -1.200000e+001 1.478517e-010 -5.455859e-011 
-6.000000e+000 -1.200000e+001 1.426172e-010 -4.241609e-011 
-5.000000e+000 -1.200000e+001 1.358769e-010 -3.041673e-011 
-4.000000e+000 -1.200000e+001 1.295569e-010 -1.920758e-011 
-3.000000e+000 -1.200000e+001 1.256131e-010 -8.859311e-012 
-2.000000e+000 -1.200000e+001 1.256310e-010 1.183230e-012 
-1.000000e+000 -1.200000e+001 1.304055e-010 1.195571e-011 
0.000000e+000 -1.200000e+001 1.395883e-010 2.461805e-011 
1.000000e+000 -1.200000e+001 1.515188e-010 3.993561e-011 
2.000000e+000 -1.200000e+001 1.633625e-010 5.773503e-011 
3.000000e+000 -1.200000e+001 1.716297e-010 7.655153e-011 
4.000000e+000 -1.200000e+001 1.730002e-010 9.368481e-011 
5.000000e+000 -1.200000e+001 1.652135e-010 1.057470e-010 
6.000000e+000 -1.200000e+001 1.477008e-010 1.095603e-010 
7.000000e+000 -1.200000e+001 1.217236e-010 1.030772e-010 
8.000000e+000 -1.200000e+001 8.999939e-011 8.598125e-011 
9.000000e+000 -1.200000e+001 5.599517e-011 5.977881e-011 
1.000000e+001 -1.200000e+001 2.315943e-011 2.741276e-011 
1.100000e+001 -1.200000e+001 -5.683433e-012 -7.410109e-012 
1.200000e+001 -1.200000e+001 -2.866579e-011 -4.094193e-011 
1.300000e+001 -1.200000e+001 -4.494018e-011 -6.998149e-011 
1.400000e+001 -1.200000e+001 -5.454611e-011 -9.223479e-011 
1.500000e+001 -1.200000e+001 -5.817356e-011 -1.064419e-010 
1.600000e+001 -1.200000e+001 -5.690305e-011 -1.123177e-010 
1.700000e+001 -1.200000e+001 -5.197533e-011 -1.103749e-010 
1.800000e+001 -1.200000e+001 -4.461595e-011 -1.016952e-010 
1.900000e+001 -1.200000e+001 -3.592027e-011 -8.769726e-011 
2.000000e+001 -1.200000e+001 -2.679166e-011 -6.993392e-011 
-2.000000e+001 -1.100000e+001 -1.158942e-011 1.440778e-011 
-1.900000e+001 -1.100000e+001 2.419413e-012 -2.876148e-012 
-1.800000e+001 -1.100000e+001 1.862948e-011 -2.110759e-011 
-1.700000e+001 -1.100000e+001 3.663964e-011 -3.941905e-011 
-1.600000e+001 -1.100000e+001 5.582697e-011 -5.678920e-011 
-1.500000e+001 -1.100000e+001 7.533235e-011 -7.210050e-011 
-1.400000e+001 -1.100000e+001 9.407017e-011 -8.422917e-011 
-1.300000e+001 -1.100000e+001 1.107731e-010 -9.216733e-011 
-1.200000e+001 -1.100000e+001 1.240828e-010 -9.516948e-011 
-1.100000e+001 -1.100000e+001 1.326922e-010 -9.290540e-011 
-1.000000e+001 -1.100000e+001 1.355373e-010 -8.558960e-011 
-9.000000e+000 -1.100000e+001 1.320192e-010 -7.404775e-011 
-8.000000e+000 -1.100000e+001 1.222213e-010 -5.967851e-011 
-7.000000e+000 -1.100000e+001 1.070672e-010 -4.428141e-011 
-6.000000e+000 -1.100000e+001 8.836122e-011 -2.975147e-011 
-5.000000e+000 -1.100000e+001 6.866891e-011 -1.768487e-011 
-4.000000e+000 -1.100000e+001 5.103128e-011 -8.980902e-012 
-3.000000e+000 -1.100000e+001 3.854926e-011 -3.544340e-012 
-2.000000e+000 -1.100000e+001 3.389669e-011 -1.792069e-013 
-1.000000e+000 -1.100000e+001 3.880641e-011 3.263785e-012 
0.000000e+000 -1.100000e+001 5.356035e-011 9.446000e-012 
1.000000e+000 -1.100000e+001 7.656457e-011 2.079692e-011 
2.000000e+000 -1.100000e+001 1.042123e-010 3.856332e-011 
