-2.000000e+001 -2.000000e+001 8.976537e-011 
-1.900000e+001 -2.000000e+001 9.242079e-011 
-1.800000e+001 -2.000000e+001 9.389395e-011 
-1.700000e+001 -2.000000e+001 9.416428e-011 
-1.600000e+001 -2.000000e+001 9.325113e-011 
-1.500000e+001 -2.000000e+001 9.121679e-011 
-1.400000e+001 -2.000000e+001 8.816763e-011 
-1.300000e+001 -2.000000e+001 8.425319e-011 
-1.200000e+001 -2.000000e+001 7.966285e-011 
-1.100000e+001 -2.000000e+001 7.462040e-011 
-1.000000e+001 -2.000000e+001 6.937630e-011 
-9.000000e+000 -2.000000e+001 6.419848e-011 
-8.000000e+000 -2.000000e+001 5.936183e-011 
-7.000000e+000 -2.000000e+001 5.513717e-011 
-6.000000e+000 -2.000000e+001 5.178005e-011 
-5.000000e+000 -2.000000e+001 4.951958e-011 
-4.000000e+000 -2.000000e+001 4.854752e-011 
-3.000000e+000 -2.000000e+001 4.900714e-011 
-2.000000e+000 -2.000000e+001 5.098188e-011 
-1.000000e+000 -2.000000e+001 5.448373e-011 
0.000000e+000 -2.000000e+001 5.944201e-011 
1.000000e+000 -2.000000e+001 6.569389e-011 
2.000000e+000 -2.000000e+001 7.297870e-011 
3.000000e+000 -2.000000e+001 8.093885e-011 
4.000000e+000 -2.000000e+001 8.912945e-011 
5.000000e+000 -2.000000e+001 9.703830e-011 
6.000000e+000 -2.000000e+001 1.041160e-010 
7.000000e+000 -2.000000e+001 1.098143e-010 
8.000000e+000 -2.000000e+001 1.136280e-010 
9.000000e+000 -2.000000e+001 1.151370e-010 
1.000000e+001 -2.000000e+001 1.140409e-010 
1.100000e+001 -2.000000e+001 1.101843e-010 
1.200000e+001 -2.000000e+001 1.035680e-010 
1.300000e+001 -2.000000e+001 9.434680e-011 
1.400000e+001 -2.000000e+001 8.281372e-011 
1.500000e+001 -2.000000e+001 6.937479e-011 
1.600000e+001 -2.000000e+001 5.451692e-011 
1.700000e+001 -2.000000e+001 3.877295e-011 
1.800000e+001 -2.000000e+001 2.268754e-011 
1.900000e+001 -2.000000e+001 6.786406e-012 
2.000000e+001 -2.000000e+001 8.448999e-012 
-2.000000e+001 -1.900000e+001 9.219415e-011 
-1.900000e+001 -1.900000e+001 9.307206e-011 
-1.800000e+001 -1.900000e+001 9.251803e-011 
-1.700000e+001 -1.900000e+001 9.052786e-011 
-1.600000e+001 -1.900000e+001 8.714647e-011 
-1.500000e+001 -1.900000e+001 8.247093e-011 
-1.400000e+001 -1.900000e+001 7.665104e-011 
-1.300000e+001 -1.900000e+001 6.988713e-011 
-1.200000e+001 -1.900000e+001 6.242497e-011 
-1.100000e+001 -1.900000e+001 5.454787e-011 
-1.000000e+001 -1.900000e+001 4.656653e-011 
-9.000000e+000 -1.900000e+001 3.880732e-011 
-8.000000e+000 -1.900000e+001 3.160002e-011 
-7.000000e+000 -1.900000e+001 2.526580e-011 
-6.000000e+000 -1.900000e+001 2.010635e-011 
-5.000000e+000 -1.900000e+001 1.639427e-011 
-4.000000e+000 -1.900000e+001 1.436425e-011 
-3.000000e+000 -1.900000e+001 1.420430e-011 
-2.000000e+000 -1.900000e+001 1.604554e-011 
-1.000000e+000 -1.900000e+001 1.994962e-011 
0.000000e+000 -1.900000e+001 2.589345e-011 
1.000000e+000 -1.900000e+001 3.375255e-011 
2.000000e+000 -1.900000e+001 4.328583e-011 
3.000000e+000 -1.900000e+001 5.412621e-011 
4.000000e+000 -1.900000e+001 6.578159e-011 
5.000000e+000 -1.900000e+001 7.765030e-011 
6.000000e+000 -1.900000e+001 8.905242e-011 
7.000000e+000 -1.900000e+001 9.927551e-011 
8.000000e+000 -1.900000e+001 1.076300e-010 
9.000000e+000 -1.900000e+001 1.135068e-010 
1.000000e+001 -1.900000e+001 1.164300e-010 
1.100000e+001 -1.900000e+001 1.160962e-010 
1.200000e+001 -1.900000e+001 1.123974e-010 
1.300000e+001 -1.900000e+001 1.054235e-010 
1.400000e+001 -1.900000e+001 9.544785e-011 
1.500000e+001 -1.900000e+001 8.289756e-011 
1.600000e+001 -1.900000e+001 6.831391e-011 
1.700000e+001 -1.900000e+001 5.230864e-011 
1.800000e+001 -1.900000e+001 3.552030e-011 
1.900000e+001 -1.900000e+001 1.857480e-011 
2.000000e+001 -1.900000e+001 2.052689e-012 
-2.000000e+001 -1.800000e+001 9.202079e-011 
-1.900000e+001 -1.800000e+001 9.073188e-011 
-1.800000e+001 -1.800000e+001 8.774540e-011 
-1.700000e+001 -1.800000e+001 8.308131e-011 
-1.600000e+001 -1.800000e+001 7.681948e-011 
-1.500000e+001 -1.800000e+001 6.910235e-011 
-1.400000e+001 -1.800000e+001 6.013429e-011 
-1.300000e+001 -1.800000e+001 5.017717e-011 
-1.200000e+001 -1.800000e+001 3.954218e-011 
-1.100000e+001 -1.800000e+001 2.857819e-011 
-1.000000e+001 -1.800000e+001 1.765754e-011 
-9.000000e+000 -1.800000e+001 7.160763e-012 
-8.000000e+000 -1.800000e+001 2.538300e-012 
-7.000000e+000 -1.800000e+001 1.108508e-011 
-6.000000e+000 -1.800000e+001 1.815347e-011 
-5.000000e+000 -1.800000e+001 2.345124e-011 
-4.000000e+000 -1.800000e+001 2.672255e-011 
-3.000000e+000 -1.800000e+001 2.774973e-011 
-2.000000e+000 -1.800000e+001 2.635758e-011 
-1.000000e+000 -1.800000e+001 2.242331e-011 
0.000000e+000 -1.800000e+001 1.589443e-011 
1.000000e+000 -1.800000e+001 6.814248e-012 
2.000000e+000 -1.800000e+001 4.648364e-012 
3.000000e+000 -1.800000e+001 1.817153e-011 
4.000000e+000 -1.800000e+001 3.326383e-011 
5.000000e+000 -1.800000e+001 4.926680e-011 
6.000000e+000 -1.800000e+001 6.538172e-011 
7.000000e+000 -1.800000e+001 8.072097e-011 
8.000000e+000 -1.800000e+001 9.437853e-011 
9.000000e+000 -1.800000e+001 1.055096e-010 
1.000000e+001 -1.800000e+001 1.134075e-010 
1.100000e+001 -1.800000e+001 1.175658e-010 
1.200000e+001 -1.800000e+001 1.177179e-010 
1.300000e+001 -1.800000e+001 1.138502e-010 
1.400000e+001 -1.800000e+001 1.061897e-010 
1.500000e+001 -1.800000e+001 9.517008e-011 
1.600000e+001 -1.800000e+001 8.138362e-011 
1.700000e+001 -1.800000e+001 6.552597e-011 
1.800000e+001 -1.800000e+001 4.834049e-011 
1.900000e+001 -1.800000e+001 3.056760e-011 
2.000000e+001 -1.800000e+001 1.290255e-011 
-2.000000e+001 -1.700000e+001 8.908146e-011 
-1.900000e+001 -1.700000e+001 8.525834e-011 
-1.800000e+001 -1.700000e+001 7.946966e-011 
-1.700000e+001 -1.700000e+001 7.177102e-011 
-1.600000e+001 -1.700000e+001 6.229077e-011 
-1.500000e+001 -1.700000e+001 5.123175e-011 
-1.400000e+001 -1.700000e+001 3.886838e-011 
-1.300000e+001 -1.700000e+001 2.553858e-011 
-1.200000e+001 -1.700000e+001 1.163060e-011 
-1.100000e+001 -1.700000e+001 2.434643e-012 
-1.000000e+001 -1.700000e+001 1.622416e-011 
-9.000000e+000 -1.700000e+001 2.931395e-011 
-8.000000e+000 -1.700000e+001 4.130775e-011 
-7.000000e+000 -1.700000e+001 5.185046e-011 
-6.000000e+000 -1.700000e+001 6.063382e-011 
-5.000000e+000 -1.700000e+001 6.739379e-011 
-4.000000e+000 -1.700000e+001 7.190071e-011 
-3.000000e+000 -1.700000e+001 7.394636e-011 
-2.000000e+000 -1.700000e+001 7.333400e-011 
-1.000000e+000 -1.700000e+001 6.987833e-011 
0.000000e+000 -1.700000e+001 6.342157e-011 
1.000000e+000 -1.700000e+001 5.386805e-011 
2.000000e+000 -1.700000e+001 4.123443e-011 
3.000000e+000 -1.700000e+001 2.570611e-011 
4.000000e+000 -1.700000e+001 7.685767e-012 
5.000000e+000 -1.700000e+001 1.218179e-011 
6.000000e+000 -1.700000e+001 3.302057e-011 
7.000000e+000 -1.700000e+001 5.377490e-011 
8.000000e+000 -1.700000e+001 7.329626e-011 
9.000000e+000 -1.700000e+001 9.045178e-011 
1.000000e+001 -1.700000e+001 1.042359e-010 
1.100000e+001 -1.700000e+001 1.138663e-010 
1.200000e+001 -1.700000e+001 1.188511e-010 
1.300000e+001 -1.700000e+001 1.190179e-010 
1.400000e+001 -1.700000e+001 1.145081e-010 
1.500000e+001 -1.700000e+001 1.057385e-010 
1.600000e+001 -1.700000e+001 9.334359e-011 
1.700000e+001 -1.700000e+001 7.810518e-011 
1.800000e+001 -1.700000e+001 6.088165e-011 
1.900000e+001 -1.700000e+001 4.254274e-011 
2.000000e+001 -1.700000e+001 2.391519e-011 
-2.000000e+001 -1.600000e+001 8.331610e-011 
-1.900000e+001 -1.600000e+001 7.663883e-011 
-1.800000e+001 -1.600000e+001 6.774516e-011 
-1.700000e+001 -1.600000e+001 5.674288e-011 
-1.600000e+001 -1.600000e+001 4.382816e-011 
-1.500000e+001 -1.600000e+001 2.928544e-011 
-1.400000e+001 -1.600000e+001 1.348092e-011 
-1.300000e+001 -1.600000e+001 3.151182e-012 
-1.200000e+001 -1.600000e+001 2.012964e-011 
-1.100000e+001 -1.600000e+001 3.695322e-011 
-1.000000e+001 -1.600000e+001 5.313129e-011 
-9.000000e+000 -1.600000e+001 6.821412e-011 
-8.000000e+000 -1.600000e+001 8.181805e-011 
-7.000000e+000 -1.600000e+001 9.364053e-011 
-6.000000e+000 -1.600000e+001 1.034607e-010 
-5.000000e+000 -1.600000e+001 1.111238e-010 
-4.000000e+000 -1.600000e+001 1.165105e-010 
-3.000000e+000 -1.600000e+001 1.194984e-010 
-2.000000e+000 -1.600000e+001 1.199240e-010 
-1.000000e+000 -1.600000e+001 1.175604e-010 
0.000000e+000 -1.600000e+001 1.121214e-010 
1.000000e+000 -1.600000e+001 1.033020e-010 
2.000000e+000 -1.600000e+001 9.085374e-011 
3.000000e+000 -1.600000e+001 7.468519e-011 
4.000000e+000 -1.600000e+001 5.496352e-011 
5.000000e+000 -1.600000e+001 3.219093e-011 
6.000000e+000 -1.600000e+001 7.230016e-012 
7.000000e+000 -1.600000e+001 1.873562e-011 
8.000000e+000 -1.600000e+001 4.430320e-011 
9.000000e+000 -1.600000e+001 6.799667e-011 
1.000000e+001 -1.600000e+001 8.842804e-011 
1.100000e+001 -1.600000e+001 1.044445e-010 
1.200000e+001 -1.600000e+001 1.152369e-010 
1.300000e+001 -1.600000e+001 1.203975e-010 
1.400000e+001 -1.600000e+001 1.199247e-010 
1.500000e+001 -1.600000e+001 1.141829e-010 
1.600000e+001 -1.600000e+001 1.038315e-010 
1.700000e+001 -1.600000e+001 8.973651e-011 
1.800000e+001 -1.600000e+001 7.287982e-011 
1.900000e+001 -1.600000e+001 5.427517e-011 
2.000000e+001 -1.600000e+001 3.489834e-011 
-2.000000e+001 -1.500000e+001 7.478318e-011 
-1.900000e+001 -1.500000e+001 6.500684e-011 
-1.800000e+001 -1.500000e+001 5.280621e-011 
-1.700000e+001 -1.500000e+001 3.836442e-011 
-1.600000e+001 -1.500000e+001 2.197214e-011 
-1.500000e+001 -1.500000e+001 4.024763e-012 
-1.400000e+001 -1.500000e+001 1.498956e-011 
-1.300000e+001 -1.500000e+001 3.451224e-011 
-1.200000e+001 -1.500000e+001 5.394680e-011 
-1.100000e+001 -1.500000e+001 7.269999e-011 
-1.000000e+001 -1.500000e+001 9.022764e-011 
-9.000000e+000 -1.500000e+001 1.060793e-010 
-8.000000e+000 -1.500000e+001 1.199337e-010 
-7.000000e+000 -1.500000e+001 1.316178e-010 
-6.000000e+000 -1.500000e+001 1.411001e-010 
-5.000000e+000 -1.500000e+001 1.484571e-010 
-4.000000e+000 -1.500000e+001 1.538121e-010 
-3.000000e+000 -1.500000e+001 1.572548e-010 
-2.000000e+000 -1.500000e+001 1.587592e-010 
-1.000000e+000 -1.500000e+001 1.581173e-010 
0.000000e+000 -1.500000e+001 1.549141e-010 
1.000000e+000 -1.500000e+001 1.485624e-010 
2.000000e+000 -1.500000e+001 1.384046e-010 
3.000000e+000 -1.500000e+001 1.238720e-010 
4.000000e+000 -1.500000e+001 1.046697e-010 
5.000000e+000 -1.500000e+001 8.094240e-011 
6.000000e+000 -1.500000e+001 5.337167e-011 
7.000000e+000 -1.500000e+001 2.317309e-011 
8.000000e+000 -1.500000e+001 8.013300e-012 
9.000000e+000 -1.500000e+001 3.831571e-011 
1.000000e+001 -1.500000e+001 6.586300e-011 
1.100000e+001 -1.500000e+001 8.900791e-011 
1.200000e+001 -1.500000e+001 1.065009e-010 
1.300000e+001 -1.500000e+001 1.175918e-010 
1.400000e+001 -1.500000e+001 1.220549e-010 
1.500000e+001 -1.500000e+001 1.201488e-010 
1.600000e+001 -1.500000e+001 1.125294e-010 
1.700000e+001 -1.500000e+001 1.001388e-010 
1.800000e+001 -1.500000e+001 8.408748e-011 
1.900000e+001 -1.500000e+001 6.554723e-011 
2.000000e+001 -1.500000e+001 4.566051e-011 
-2.000000e+001 -1.400000e+001 6.366770e-011 
-1.900000e+001 -1.400000e+001 5.064987e-011 
-1.800000e+001 -1.400000e+001 3.507450e-011 
-1.700000e+001 -1.400000e+001 1.723091e-011 
-1.600000e+001 -1.400000e+001 2.460053e-012 
-1.500000e+001 -1.400000e+001 2.345285e-011 
-1.400000e+001 -1.400000e+001 4.509709e-011 
-1.300000e+001 -1.400000e+001 6.667201e-011 
-1.200000e+001 -1.400000e+001 8.743574e-011 
-1.100000e+001 -1.400000e+001 1.066868e-010 
-1.000000e+001 -1.400000e+001 1.238320e-010 
-9.000000e+000 -1.400000e+001 1.384527e-010 
-8.000000e+000 -1.400000e+001 1.503558e-010 
-7.000000e+000 -1.400000e+001 1.595990e-010 
-6.000000e+000 -1.400000e+001 1.664767e-010 
-5.000000e+000 -1.400000e+001 1.714616e-010 
-4.000000e+000 -1.400000e+001 1.751019e-010 
-3.000000e+000 -1.400000e+001 1.778848e-010 
-2.000000e+000 -1.400000e+001 1.800871e-010 
-1.000000e+000 -1.400000e+001 1.816412e-010 
0.000000e+000 -1.400000e+001 1.820524e-010 
1.000000e+000 -1.400000e+001 1.804029e-010 
2.000000e+000 -1.400000e+001 1.754678e-010 
3.000000e+000 -1.400000e+001 1.659422e-010 
4.000000e+000 -1.400000e+001 1.507452e-010 
5.000000e+000 -1.400000e+001 1.293305e-010 
6.000000e+000 -1.400000e+001 1.019152e-010 
7.000000e+000 -1.400000e+001 6.956068e-011 
8.000000e+000 -1.400000e+001 3.407473e-011 
9.000000e+000 -1.400000e+001 2.236086e-012 
1.000000e+001 -1.400000e+001 3.689925e-011 
1.100000e+001 -1.400000e+001 6.761357e-011 
1.200000e+001 -1.400000e+001 9.252340e-011 
1.300000e+001 -1.400000e+001 1.103899e-010 
1.400000e+001 -1.400000e+001 1.206502e-010 
1.500000e+001 -1.400000e+001 1.233805e-010 
1.600000e+001 -1.400000e+001 1.191899e-010 
1.700000e+001 -1.400000e+001 1.090791e-010 
1.800000e+001 -1.400000e+001 9.428860e-011 
1.900000e+001 -1.400000e+001 7.615983e-011 
2.000000e+001 -1.400000e+001 5.601925e-011 
-2.000000e+001 -1.300000e+001 5.028067e-011 
-1.900000e+001 -1.300000e+001 3.400582e-011 
-1.800000e+001 -1.300000e+001 1.515078e-011 
-1.700000e+001 -1.300000e+001 5.849514e-012 
-1.600000e+001 -1.300000e+001 2.839864e-011 
-1.500000e+001 -1.300000e+001 5.175118e-011 
-1.400000e+001 -1.300000e+001 7.504343e-011 
-1.300000e+001 -1.300000e+001 9.734487e-011 
-1.200000e+001 -1.300000e+001 1.177306e-010 
-1.100000e+001 -1.300000e+001 1.353713e-010 
-1.000000e+001 -1.300000e+001 1.496326e-010 
-9.000000e+000 -1.300000e+001 1.601697e-010 
-8.000000e+000 -1.300000e+001 1.670015e-010 
